Var1,Var2,Var3,Var4,Var5,Var6,Var7,Targets_Y
0.353777173727695,0.610808311002979,0.293161708516926,0.646647520782542,0.278697613203666,0.69859837924255,0.198729878969071,1
0.352976595173739,0.642010020873237,0.269474384826547,0.672953273513475,0.235661004599686,0.723810559237724,0.159049089526155,1
0.349668930639793,0.643274633985268,0.268686071508536,0.671577480369885,0.237384581099745,0.725624764205077,0.160113256765755,1
0.341303984264438,0.636299850118845,0.282591852347805,0.67304463864489,0.237800776854088,0.715920385902119,0.173370773847606,1
0.342001643232803,0.650220050689873,0.272142662830737,0.698196855658314,0.235018266640934,0.699419913552099,0.1806095718556,1
0.336274477510866,0.651272674223305,0.265476841718748,0.693014212284907,0.244197725553475,0.69804593543602,0.185256114268931,1
0.348102329139434,0.635101511682452,0.268312237780653,0.710973647296237,0.246621602602273,0.686790389980889,0.202999433658593,1
0.359487788228373,0.628603436147052,0.261298611115482,0.702505794244295,0.251602558795361,0.699580577225346,0.179321130128003,1
0.384849632531656,0.386458902208206,0.47400293706863,0.400443841661205,0.424316639302115,0.356846682153085,0.587642248080711,1
0.261569178341695,0.494473441295223,0.494460464128921,0.219964050889368,0.731007270853952,0.185053137679644,0.714536240735454,1
0.26298994023192,0.492767068516836,0.487182183889725,0.235821846661699,0.727682802913364,0.178204090637968,0.706079246372692,1
0.544842406870711,0.412949085267797,0.459677052217109,0.53949398383829,0.155815418342238,0.490436267685059,0.39864266538242,1
0.562908838693441,0.415396980436624,0.448796821739614,0.54245136170384,0.143638905177922,0.50610298666177,0.394248260061032,1
0.566055093314245,0.425432504929639,0.436147927534817,0.547706690301126,0.149965951480925,0.489258619633586,0.39877725880859,1
0.57189456690939,0.42603789850416,0.434502408602566,0.543983612936872,0.151296092221217,0.493827496277259,0.396846842992008,1
0.583847021559682,0.39692006176803,0.448187060713028,0.540312333226017,0.145407801539306,0.487612622649054,0.410881721547085,1
0.584003728397606,0.396689523258953,0.448348194735966,0.54041729275197,0.145498413417416,0.487658228328587,0.410672783328196,1
0.586593016441018,0.389668558672084,0.450308274397083,0.53597687374719,0.147547893040784,0.49112025632774,0.411389091029646,1
0.580346647885505,0.404423126412363,0.444132246516944,0.537465289463641,0.140974012135863,0.493618182835114,0.414120377332993,1
0.572769631730017,0.404625034520509,0.445782454674605,0.54267679477645,0.138853515659345,0.490406940863257,0.41554800827757,1
0.215275324755699,0.486585822692009,0.492741612473142,0.388500062267603,0.453516947522432,0.347717940038798,0.624235522896612,1
0.232456290116197,0.48185404066369,0.490986106886483,0.386209588147958,0.451580585947541,0.357935053729074,0.622283297184627,1
0.247790646391008,0.483788629761272,0.499905191732751,0.363085031077329,0.465554457626109,0.351621763505421,0.62835794822397,1
0.237772427133774,0.47368590617638,0.491419029926087,0.35433866439907,0.473089209831838,0.351177668520885,0.648281429341062,1
0.236768124083585,0.482290867832966,0.48967545197198,0.342425829098058,0.484923035592409,0.342966927475367,0.641356090338333,1
0.238608589414122,0.486238359025424,0.497520896684438,0.333321668796693,0.51230227340579,0.332476729982732,0.638364126875864,1
0.242848767522416,0.489141227824186,0.499434853690696,0.332024661083014,0.514176471201493,0.332146303319114,0.633177375981386,1
0.334392275037701,0.396190678943627,0.397713822641724,0.374721735749699,0.61917782444224,0.350569545171354,0.586692581539959,1
0.293023034140498,0.364223152463848,0.457946086215039,0.348254499965423,0.572022106421902,0.355753037651394,0.637594545905321,1
0.683540970397687,0.284240268560492,0.590003654852014,0.370829283828936,0.298346552563226,0.634125983753562,0.182733868138171,1
0.456911774105005,0.435790142860354,0.429340449984535,0.540143446341862,0.383607135658075,0.570524470876954,0.246638251346479,1
0.45403437434905,0.436013276037365,0.432033830426807,0.541651348752859,0.384050625680312,0.5693777683584,0.250755851376016,1
0.474009736377812,0.428966874219841,0.451445033545899,0.533211422597686,0.381163866451892,0.572544377913912,0.243118261022284,1
0.33299053714629,0.418478892736867,0.505887202933334,0.242422381102135,0.597608746327333,0.38002174664256,0.547880595266078,1
0.372987439428208,0.448107935710197,0.490946019479027,0.302975227901469,0.462584163943478,0.418007011801463,0.544066219202854,1
0.604639180571849,0.357025444062313,0.466107362888416,0.353786051156828,0.52435221184462,0.428426199912402,0.31436946798073,1
0.613870850211608,0.329748049721913,0.478548443461728,0.358260012281081,0.531800872902059,0.422504186311934,0.304821220383527,1
0.611917778545478,0.332995366068977,0.476832110444313,0.36331803306573,0.539926632644675,0.429240051777523,0.303688285338119,1
0.591160353898802,0.362644450630445,0.461014207899071,0.43076339649138,0.235981621840368,0.681465506646462,0.270079581798786,1
0.459900998507846,0.49539071322921,0.475146467024742,0.436300028744618,0.319278086890819,0.614124157352543,0.258643596210817,1
0.508674903084179,0.485506899501916,0.437400013813004,0.428802458571704,0.358539576894871,0.595936948311889,0.210302820945305,1
0.380203926657167,0.545134876974372,0.420286091494858,0.502971291917501,0.485607436691655,0.514308228660597,0.174672451289051,1
0.407377228724104,0.563219757915708,0.408858369677038,0.478232426968586,0.482621716250928,0.50041111641745,0.194153002714159,1
0.407634365675441,0.554577760969479,0.42523006267824,0.472971533028047,0.491872283879204,0.494187145266755,0.187002296222465,1
0.413393858842342,0.551909676191593,0.423207362908714,0.471351411343732,0.490352202069341,0.500032385730602,0.185989698876512,1
0.407136621186487,0.547748269793933,0.41803158430476,0.464532185423256,0.501515966475807,0.497933269203961,0.198698686836815,1
0.411184112941383,0.569868794436745,0.425199976769793,0.499533538414245,0.481901618289506,0.483337465858354,0.183417166998472,1
0.410480354260654,0.568715951102564,0.425015756658749,0.500764226975426,0.483628313841109,0.483547709883436,0.181824694636656,1
0.41180535981372,0.56892922343173,0.424581258808049,0.500474204486307,0.482946446849506,0.484288986742861,0.180312963921952,1
0.409039722790971,0.56295367877052,0.423131910545897,0.503407219990316,0.487377147168967,0.486205867644608,0.176168996486736,1
0.442874872237739,0.491548502676439,0.507757582927446,0.390812708824206,0.553169369436304,0.146992120430046,0.551942236639729,1
0.459189371983031,0.487309536289623,0.488222506422575,0.388579957418992,0.583054024048403,0.124569257958388,0.539817438949881,1
0.457458484084816,0.491568033571494,0.48633076336683,0.387038475317923,0.583737327395076,0.12502840717764,0.538731977850586,1
0.453222198184779,0.477246582499488,0.509461489093446,0.37471282495865,0.592447395602614,0.130220566260056,0.539261961629615,1
0.452380342753659,0.46987016642042,0.494949754363655,0.381668944234997,0.603039125615953,0.129115544579961,0.519929882079906,1
0.247987667376618,0.721678898321442,0.250037330411004,0.227355971106671,0.694010621402022,0.210600002192028,0.659630611379832,1
0.335610353986965,0.605284976777108,0.302777888501437,0.609377701504157,0.362919343144543,0.511875712894444,0.33236530188576,1
0.37066472726483,0.59018665027045,0.286060699737469,0.604291236828201,0.345330721029941,0.502715539209972,0.315869812351744,1
0.347348652317035,0.584140637206462,0.297993663493969,0.613253961246959,0.347881679909851,0.511575405727279,0.316196765433899,1
0.473664466180088,0.504494225783703,0.435554232585764,0.519161640998446,0.240904888351137,0.693586486770857,0.211802445106825,1
0.486039487108708,0.497104338472575,0.425850364043568,0.539581597161377,0.270998475382716,0.711089798010234,0.234938317166605,1
0.489579325817938,0.4961771977515,0.421898651152909,0.557771308512275,0.264423670575908,0.699353786950729,0.245362671621638,1
0.604968765574631,0.34046689373438,0.383099173746172,0.554040211110049,0.424429815524221,0.558272969128083,0.365594535358643,1
0.604954250989935,0.340474765741132,0.383053402958985,0.554281629575334,0.424403925104049,0.558140133220122,0.365436358627053,1
0.268060643822577,0.536926802941077,0.272876803233015,0.481078009829905,0.513770409708505,0.411942866368208,0.521149867040914,1
0.265191284486907,0.538190052356076,0.273006322625665,0.481974965445731,0.510684848233471,0.412479734611598,0.522943773722727,1
0.541379124407016,0.276024223240879,0.318797139463503,0.57338434392191,0.357280617123685,0.642144931328113,0.299381834117511,1
0.385376512464631,0.466174928346944,0.298969522259846,0.488665574446245,0.449938225012458,0.336379364233498,0.611453735170261,1
0.371375919247004,0.485095326963785,0.302235070293333,0.464038221455154,0.479773411180899,0.353365068388972,0.616741258917748,1
0.366024407674572,0.529595371154259,0.253408601170243,0.491164703339831,0.500603158190884,0.363997806413295,0.588517253587328,1
0.335449942507753,0.547751540507173,0.245094054563497,0.513308372324821,0.486344455754026,0.386298397492548,0.61173339955833,1
0.335560172656431,0.549609587232477,0.245670756950211,0.514728486276037,0.483260090592655,0.385555388503819,0.61441449531372,1
0.342294750388649,0.590659694618613,0.286273966705523,0.512550489608386,0.472211836916313,0.407206533010224,0.57803145334141,1
0.347194206230423,0.591723463016817,0.286799936473869,0.516307427578264,0.472245935001224,0.411900159353333,0.577152045784896,1
0.347633321833176,0.590555910373816,0.287049377391228,0.516882130629423,0.472972682575039,0.412846315155932,0.575225540762547,1
0.354650311690563,0.591329253255509,0.299882453603187,0.522119069836928,0.473428352013501,0.409910260590795,0.563173271555561,1
0.347706430227288,0.5840034702301,0.307491555645876,0.523371410309609,0.467040473165902,0.41341562046171,0.569001715894645,1
0.355552206584923,0.588913320487571,0.317543014560915,0.510955034376652,0.46462256945631,0.429564593131068,0.562123290228723,1
0.357005597011478,0.592562372260539,0.325737390047612,0.515293266373146,0.470409485236603,0.432390944884544,0.553513553955807,1
0.352086878320756,0.602249576354338,0.320444177768567,0.51714492055609,0.477086508674739,0.434940453515538,0.544977686090102,1
0.350327239746286,0.597246310480469,0.340910527984397,0.511689666149495,0.466978571442039,0.424802601473693,0.567002422860331,1
0.354333185059381,0.60017586115783,0.353795408303776,0.512492224987582,0.482042823493733,0.3770769575622,0.589208011829181,1
0.365814701334686,0.599483470779436,0.368817672547107,0.511287002503104,0.473412352386731,0.390957935891796,0.578983886945936,1
0.347834269064468,0.619963425113892,0.361672342954316,0.494641742297418,0.486719976233021,0.389666891294462,0.573874851651344,1
0.342600179629806,0.618301436099887,0.351921608598709,0.492863777022168,0.481629159717966,0.395700358722955,0.584074498038697,1
0.316122039329762,0.620156823761628,0.372285773468491,0.431022894443413,0.515743669221221,0.407975581824613,0.581087735894662,1
0.318303206650709,0.622711042380547,0.372641194826911,0.430991862045296,0.515520126247667,0.405758928190147,0.578950727331148,1
0.320874442714556,0.618556473260602,0.373487320331451,0.432543357027703,0.519476670939801,0.404137829176984,0.580489520392969,1
0.325389189330701,0.616530566094909,0.372412639624127,0.432935219330634,0.520837200931047,0.406265020281566,0.578995798435614,1
0.318910171856261,0.582744154447158,0.352205825937028,0.517759876882522,0.466885005054083,0.351742194290977,0.527197283641207,1
0.318301246499653,0.576054646992464,0.355921242477151,0.509825264660481,0.48077941366124,0.342235390454678,0.512084127152982,1
0.315427990775748,0.580498493523841,0.35270282527412,0.5056690634345,0.472334888418943,0.346349181262437,0.518056337433657,1
0.382884959489045,0.568262842982577,0.311822746066975,0.597657379886612,0.232969053301874,0.485267570950329,0.476938287541635,1
0.322798182586413,0.624715828366694,0.20380900062476,0.434143473388084,0.560402894560508,0.256400497286286,0.602379303000808,1
0.306362180517442,0.654317292782784,0.194695464131673,0.42695228116558,0.540740662530086,0.285020383535474,0.596432368675352,1
0.294834383528042,0.635767432579804,0.176890382462574,0.43695247500058,0.554962877795419,0.29084167900009,0.610873061998677,1
0.224875890874698,0.766636833000218,0.171156530213773,0.776237162257014,0.149913523882291,0.589806731890124,0.383800227610516,1
0.235482102487636,0.760248163159837,0.142664091235495,0.789415723024828,0.138607436569561,0.589541994814855,0.3780923354251,1
0.229179832666882,0.765957067656805,0.105934027588054,0.807231194353404,0.104739340517173,0.606868351815951,0.389343177162606,1
0.218479286328249,0.769281381926091,0.112708734244419,0.810014451829026,0.0959310048595205,0.604336580407334,0.395124024274452,1
0.218458416731392,0.769352809797751,0.112886595446926,0.810113030451934,0.0957541769462223,0.604360597979041,0.395012060198545,1
0.225570659942146,0.771141216842472,0.132890565646214,0.793366400976886,0.131221754088059,0.58960848314909,0.389693134201013,1
0.382753231442864,0.493387524847489,0.420585159694016,0.508945508692171,0.383075374347772,0.209461642602137,0.607252368018217,1
0.538820735532348,0.42547536941935,0.548959659065799,0.420082041192081,0.326684127326196,0.348726504386898,0.445274124424764,1
0.568589942137309,0.422516898472848,0.478971326772754,0.276923739151808,0.617516869837754,0.327724232416267,0.414077966453308,1
0.505628791081493,0.428446609358487,0.4982848193849,0.305481670344743,0.571069429618563,0.29454244940224,0.447786169999323,1
0.530338194515977,0.292881407147137,0.588900499562911,0.365596824088801,0.617171869129101,0.27501508039401,0.461100930900094,1
0.529660281143435,0.291219811173108,0.588013033955585,0.366212974199079,0.618013448323278,0.271738056840781,0.462960832179043,1
0.531560686550403,0.327355208612325,0.584520538751943,0.329883368478721,0.550712751675342,0.346930764361232,0.355786175439724,1
0.556404809887505,0.318481665631676,0.606824499380347,0.351483743742966,0.541225136609345,0.353689752839976,0.355428374997063,1
0.512115704022216,0.372443680126158,0.42296952656188,0.411064351607183,0.565069723722809,0.398717656144956,0.385673877332135,1
0.529602848076504,0.342961716170307,0.404529142319546,0.402045103572217,0.575556237849877,0.387685557586167,0.415893014592569,1
0.530571034817398,0.341488922654463,0.405603831097693,0.400920123419763,0.576385182852172,0.382259878960466,0.418645110609865,1
0.426206979472374,0.522659954430126,0.216362972659907,0.719191520434902,0.1919281405182,0.541787255060725,0.406426928530697,1
0.614097713604978,0.370178165058204,0.202205823795158,0.731608628949443,0.203926621181715,0.71352867565974,0.196013321197576,1
0.638981217689799,0.356563899144694,0.240208768420609,0.720678561548566,0.240484072769282,0.725589334903632,0.160534521851481,1
0.620641570586469,0.3532541248996,0.229631396887416,0.72634631794915,0.245099206312831,0.712578740566224,0.197393160711153,1
0.593716339661494,0.387022641683604,0.149310284767652,0.742097190650773,0.255238662517654,0.662927763879584,0.213992366685358,1
0.602306012596857,0.369589979512102,0.147343331229498,0.710661636216981,0.269444022575154,0.676460073706664,0.226185247758429,1
0.595491838657193,0.373033853748676,0.153501424561258,0.703067242670954,0.278227662318625,0.67345309267778,0.227315424352273,1
0.591880820325584,0.372640226491471,0.157144123760333,0.702688959673314,0.280744471339164,0.677576008758176,0.228900230965249,1
0.592420453974195,0.37050642185708,0.158162659404603,0.702790799376069,0.280897047915646,0.675607020059686,0.2292898683035,1
0.286483469081926,0.595147976827122,0.385636750489344,0.458134666875487,0.482021906499106,0.485533420893249,0.403632603323541,1
0.301896505359188,0.568678451999162,0.401075057958858,0.447274398746442,0.51096276704099,0.475430312894801,0.425011793674531,1
0.411340736821772,0.423536125193345,0.500281653854465,0.413610056597754,0.44153562735893,0.498335742684866,0.469088584397122,1
0.404707909997022,0.42271453386871,0.508445052123882,0.408144933091888,0.442966393020006,0.492423614952017,0.481920749994341,1
0.397944365232163,0.41533087602567,0.48578188406047,0.407603669572358,0.427959810632515,0.45246292905865,0.527483743906369,1
0.590617412698493,0.241631921954561,0.477970900729968,0.513103003230531,0.310730086922169,0.613211849878908,0.368709769770713,1
